tipo_suelo,pH,materia_organica,conductividad,nitrogeno,fosforo,potasio,humedad,densidad,altitud,fertilidad,cultivo
2,8.31,1.4,0.82,31.5,22.43,290.67,34.45,1.51,3071.96,0,Ninguno
2,6.23,0.73,0.5,28.73,14.83,215.64,33.48,1.65,1610.16,0,Ninguno
4,4.55,2.18,3.57,24.38,11.76,135.48,22.25,1.18,330.98,0,Ninguno
3,5.17,4.84,3.97,32.98,15.76,233.91,39.03,1.49,2245.17,0,Ninguno
4,4.59,1.07,2.41,37.93,16.06,244.77,22.17,1.08,2038.49,0,Ninguno
1,6.53,1.33,1.37,18.57,8.9,39.69,37.13,1.63,856.74,0,Ninguno
2,7.23,1.01,3.51,45.65,20.61,169.61,31.37,1.59,3538.6,0,Ninguno
2,7.17,0.91,0.78,37.95,13.34,83.72,27.54,1.01,1709.37,0,Ninguno
2,4.54,2.33,3.34,6.52,7.11,181.56,16.06,1.5,3406.2,0,Ninguno
3,4.58,1.49,0.71,28.29,20.86,162.39,14.94,1.58,341.33,0,Ninguno
1,5.9,0.7,1.77,41.45,5.47,52.98,35.13,1.11,2193.99,0,Ninguno
2,4.7,0.94,3.57,16.53,31.98,256.69,7.54,1.37,1391.45,0,Ninguno
3,8.25,0.65,0.88,19.08,15.42,133.88,25.31,1.38,1921.28,0,Ninguno
1,4.79,1.47,0.15,26.0,39.97,194.49,19.48,1.11,3600.33,0,Ninguno
4,7.81,2.6,1.98,38.53,34.41,31.86,17.91,1.44,1794.96,0,Ninguno
2,8.42,1.31,0.99,37.3,34.93,285.73,24.75,1.13,1100.62,0,Ninguno
1,8.14,3.18,1.84,39.9,25.96,71.62,34.02,1.64,446.8,0,Ninguno
3,4.83,0.94,3.16,42.43,8.3,131.65,12.69,1.45,1239.24,0,Ninguno
4,4.58,4.76,0.59,5.48,31.96,187.46,39.71,1.45,3404.89,0,Ninguno
1,6.71,3.18,3.15,7.16,36.76,249.0,37.17,1.53,489.84,0,Ninguno
3,6.03,2.08,2.99,31.01,25.67,36.61,28.87,1.48,2828.74,0,Ninguno
1,6.89,4.26,2.92,44.03,21.08,46.13,19.82,1.24,881.5,0,Ninguno
1,7.33,0.79,2.57,17.69,13.95,228.78,35.11,1.32,3670.6,0,Ninguno
4,4.57,3.16,3.49,41.25,18.53,291.22,23.39,1.01,659.55,0,Ninguno
4,5.69,3.94,3.59,28.04,15.78,139.02,11.37,1.65,1447.27,0,Ninguno
2,7.54,0.63,2.97,44.22,30.91,179.92,22.14,1.25,3659.66,0,Ninguno
3,8.01,3.62,0.55,25.28,13.98,97.6,28.38,1.39,2879.79,0,Ninguno
2,5.63,0.59,3.52,33.84,10.99,92.16,13.57,1.52,253.47,0,Ninguno
1,8.22,0.67,0.61,40.14,20.31,265.48,39.03,1.6,3753.81,0,Ninguno
4,7.77,2.66,3.87,24.23,15.7,238.96,11.97,1.42,2316.02,0,Ninguno
2,5.79,1.95,0.34,7.29,25.75,78.34,12.58,1.16,2222.67,0,Ninguno
2,6.47,0.78,2.72,19.17,23.13,124.36,23.01,1.4,1619.77,0,Ninguno
3,5.2,1.52,0.35,38.84,20.53,28.76,29.47,1.51,335.81,0,Ninguno
1,4.89,3.29,2.89,23.92,14.81,157.97,6.66,1.41,1249.73,0,Ninguno
3,7.11,1.85,0.77,6.17,18.99,299.92,35.55,1.59,1474.11,0,Ninguno
1,5.8,1.03,3.45,15.83,13.83,133.47,7.9,1.67,2026.98,0,Ninguno
3,6.96,1.83,1.76,37.36,22.78,42.07,24.85,1.0,1908.34,0,Ninguno
2,6.75,2.0,1.63,26.13,38.48,37.93,7.57,1.3,3510.86,0,Ninguno
3,8.23,1.88,1.1,26.26,24.0,124.39,22.26,1.08,652.64,0,Ninguno
4,6.14,3.33,2.57,10.67,28.27,178.75,19.94,1.26,3095.32,0,Ninguno
3,7.24,4.12,0.39,38.65,5.3,153.05,26.05,1.08,3623.24,0,Ninguno
1,7.72,1.61,3.74,16.31,14.89,145.73,17.82,1.38,185.43,0,Ninguno
2,5.32,2.62,3.53,46.02,21.84,254.87,5.4,1.55,2271.48,0,Ninguno
4,5.21,0.95,2.91,48.78,17.24,27.91,22.05,1.46,505.42,0,Ninguno
1,4.69,2.94,0.81,34.0,15.05,273.91,27.05,1.45,383.14,0,Ninguno
4,6.01,1.44,1.0,5.7,37.43,261.26,36.98,1.18,1132.59,0,Ninguno
1,6.01,0.57,0.53,8.37,10.02,96.33,29.03,1.63,121.99,0,Ninguno
1,8.22,1.06,0.13,49.27,19.93,142.02,24.94,1.42,1394.35,0,Ninguno
3,6.52,4.1,0.5,17.67,38.03,171.26,5.64,1.7,595.79,0,Ninguno
3,5.17,1.05,2.9,40.41,35.85,247.02,35.51,1.31,2031.45,0,Ninguno
1,4.54,1.84,3.07,23.46,34.78,274.64,13.23,1.01,1579.8,0,Ninguno
1,4.95,1.42,2.75,15.54,17.55,234.22,10.33,1.31,35.59,0,Ninguno
4,4.66,4.34,1.47,43.29,20.98,44.65,12.61,1.59,3974.55,0,Ninguno
2,7.88,2.05,0.19,7.39,25.97,99.82,38.24,1.51,242.65,0,Ninguno
3,7.36,4.27,1.21,5.33,26.73,36.87,10.79,1.47,1005.27,0,Ninguno
2,5.5,4.82,3.72,49.13,11.46,36.01,32.91,1.33,1317.8,0,Ninguno
4,6.61,1.48,1.64,7.74,18.33,210.43,27.48,1.22,2789.29,0,Ninguno
1,4.73,1.54,2.24,36.09,18.29,273.26,13.84,1.36,2499.66,0,Ninguno
3,7.58,2.36,1.29,38.38,32.32,66.76,5.51,1.14,1007.09,0,Ninguno
2,5.6,4.83,3.9,10.77,33.15,137.02,13.61,1.28,581.53,0,Ninguno
2,8.24,1.73,1.98,37.35,22.64,297.97,36.73,1.18,3443.79,0,Ninguno
4,6.03,0.93,2.34,11.47,31.4,135.04,16.17,1.64,3064.02,0,Ninguno
4,7.45,1.92,2.86,10.86,21.69,48.76,5.78,1.53,569.74,0,Ninguno
4,8.0,0.9,2.99,24.2,20.61,193.77,9.19,1.54,2410.8,0,Ninguno
4,5.23,0.56,2.14,7.9,26.44,256.93,35.72,1.1,1464.05,0,Ninguno
2,7.6,2.99,3.18,9.32,11.83,181.53,32.26,1.56,1918.38,0,Ninguno
2,6.88,0.94,2.85,42.77,33.08,54.28,20.85,1.25,1653.39,0,Ninguno
4,7.18,0.7,1.24,34.26,24.56,188.24,38.49,1.33,2144.4,0,Ninguno
3,4.65,3.44,2.8,24.21,14.75,32.05,37.15,1.63,3348.64,0,Ninguno
1,8.36,2.96,0.48,38.22,35.37,56.27,24.61,1.61,1322.01,0,Ninguno
4,5.26,1.77,2.64,44.78,26.67,54.3,8.57,1.64,1340.57,0,Ninguno
2,8.14,2.08,1.93,29.8,26.26,148.52,11.84,1.37,1383.75,0,Ninguno
4,4.76,1.5,1.23,26.05,7.01,144.12,34.15,1.56,699.75,0,Ninguno
3,4.83,0.67,0.46,20.66,30.64,116.04,10.8,1.46,390.96,0,Ninguno
2,7.6,2.05,3.75,33.88,18.87,27.55,17.66,1.1,687.35,0,Ninguno
2,7.6,1.69,3.08,35.81,24.07,55.23,35.26,1.64,664.77,0,Ninguno
3,7.92,4.58,0.53,28.59,5.94,196.78,15.6,1.51,2254.42,0,Ninguno
1,6.96,3.1,1.38,7.18,24.16,217.73,34.25,1.65,3114.33,0,Ninguno
1,7.86,1.79,3.74,11.16,39.27,194.35,35.42,1.21,881.5,0,Ninguno
1,4.81,3.88,3.28,41.71,12.58,100.15,33.72,1.0,892.73,0,Ninguno
2,8.29,3.05,1.64,17.68,33.3,269.3,39.77,1.3,810.78,0,Ninguno
1,6.54,3.11,3.65,19.17,20.84,61.29,38.41,1.08,2792.95,0,Ninguno
2,4.71,1.79,0.95,18.37,13.93,128.89,11.24,1.65,3416.84,0,Ninguno
4,6.99,4.36,3.76,27.22,10.38,166.58,16.92,1.68,2328.75,0,Ninguno
2,5.31,1.58,3.42,7.51,23.5,92.42,34.28,1.02,1668.15,0,Ninguno
2,6.85,1.09,1.38,10.99,12.03,220.59,31.19,1.25,1388.61,0,Ninguno
4,5.53,4.11,2.88,22.08,18.85,48.77,24.53,1.0,1999.78,0,Ninguno
2,8.09,2.09,3.79,43.13,34.16,138.14,11.65,1.03,897.44,0,Ninguno
1,8.23,1.82,0.48,33.13,20.3,102.76,19.48,1.66,1252.64,0,Ninguno
3,8.35,1.07,3.18,36.84,26.07,296.04,32.61,1.55,3882.93,0,Ninguno
2,7.27,4.75,3.14,8.89,13.45,59.53,9.04,1.69,1110.43,0,Ninguno
2,5.97,1.63,3.48,11.62,34.26,117.57,26.82,1.54,1671.05,0,Ninguno
4,6.5,1.47,1.41,9.43,11.26,73.15,38.74,1.54,1546.41,0,Ninguno
3,8.12,3.9,3.92,20.39,15.38,133.05,16.16,1.33,1358.59,0,Ninguno
2,4.57,1.8,3.14,33.08,13.43,118.47,13.36,1.31,387.49,0,Ninguno
3,8.23,4.01,2.06,38.95,39.91,225.81,16.19,1.44,755.85,0,Ninguno
3,7.21,2.02,3.18,10.09,12.81,205.38,31.27,1.33,3836.07,0,Ninguno
4,8.43,1.27,2.14,22.61,21.54,140.72,36.97,1.37,3177.87,0,Ninguno
4,5.98,4.69,3.55,24.27,16.76,159.12,29.98,1.26,1286.63,0,Ninguno
4,5.19,0.82,2.34,13.44,11.98,124.72,8.61,1.16,885.32,0,Ninguno
1,6.44,3.63,0.9,6.81,28.24,172.25,30.4,1.15,2032.66,0,Ninguno
1,8.02,2.61,1.14,27.88,37.3,205.17,9.86,1.49,3476.52,0,Ninguno
1,5.69,4.56,3.05,11.8,30.46,204.82,35.67,1.36,520.57,0,Ninguno
1,5.03,1.05,1.24,13.05,20.2,97.24,6.64,1.55,3156.27,0,Ninguno
3,5.6,1.11,2.25,6.82,25.0,192.27,32.01,1.57,3291.86,0,Ninguno
1,6.44,2.97,1.6,41.87,5.81,192.32,11.47,1.66,105.69,0,Ninguno
3,4.76,3.93,3.66,9.75,17.14,221.03,25.96,1.23,984.65,0,Ninguno
3,7.87,4.87,0.71,47.78,28.33,30.05,13.42,1.39,1312.89,0,Ninguno
3,5.99,2.43,3.92,45.75,22.46,92.23,22.68,1.06,3213.42,0,Ninguno
3,5.18,2.25,1.77,6.52,14.88,165.46,17.88,1.2,2526.63,0,Ninguno
4,6.83,0.55,0.24,13.61,12.36,276.41,26.83,1.27,1843.99,0,Ninguno
3,8.23,1.07,3.76,38.56,13.29,254.55,6.98,1.29,2473.39,0,Ninguno
1,5.69,3.5,3.65,5.53,13.48,293.32,33.69,1.32,2263.32,0,Ninguno
1,7.62,5.0,3.56,45.72,37.96,90.88,39.46,1.1,3168.02,0,Ninguno
1,6.34,1.17,2.98,39.86,5.66,165.88,24.02,1.06,1259.85,0,Ninguno
1,5.25,1.49,3.91,43.0,20.54,52.8,25.99,1.11,2823.15,0,Ninguno
1,7.77,1.3,1.76,30.23,7.38,258.12,20.83,1.55,2520.83,0,Ninguno
1,4.66,1.51,1.42,16.72,26.6,93.72,8.54,1.15,889.81,0,Ninguno
2,8.41,2.09,1.11,45.05,25.11,82.48,13.12,1.4,3069.04,0,Ninguno
1,4.66,2.21,3.38,32.81,27.59,246.39,37.7,1.45,1843.07,0,Ninguno
2,7.24,4.57,1.55,21.18,13.6,20.41,30.74,1.55,3909.58,0,Ninguno
3,6.66,0.84,3.86,10.12,25.24,77.19,29.66,1.41,3515.58,0,Ninguno
3,6.75,3.2,2.34,7.22,29.81,156.53,13.63,1.28,1224.24,0,Ninguno
4,4.64,3.94,0.61,10.62,7.15,119.11,30.42,1.69,1664.07,0,Ninguno
3,6.11,2.43,0.47,42.3,17.16,36.74,6.9,1.3,2484.28,0,Ninguno
2,4.88,1.27,3.49,22.26,32.64,240.11,22.09,1.29,448.89,0,Ninguno
1,5.43,3.78,1.73,5.67,8.15,197.55,37.66,1.65,3772.97,0,Ninguno
2,6.05,3.78,0.39,10.19,9.6,48.4,28.68,1.4,1772.33,0,Ninguno
4,4.53,2.82,0.47,6.15,10.07,73.84,38.21,1.15,3967.63,0,Ninguno
4,8.09,2.31,1.5,6.18,33.85,216.2,7.15,1.12,1334.05,0,Ninguno
3,7.07,1.64,1.14,5.54,35.83,197.81,33.93,1.07,791.57,0,Ninguno
2,7.15,1.9,3.96,43.24,28.2,259.87,30.04,1.48,912.78,0,Ninguno
3,7.72,2.1,0.16,13.33,31.23,57.63,13.62,1.12,1060.37,0,Ninguno
3,6.73,1.19,3.85,19.17,32.76,123.1,25.38,1.35,950.76,0,Ninguno
2,5.51,1.07,2.01,12.14,37.58,103.99,24.57,1.14,505.67,0,Ninguno
3,5.17,1.07,3.74,34.97,11.22,173.95,8.05,1.25,1713.23,0,Ninguno
1,4.93,2.79,0.46,19.21,26.6,126.99,26.04,1.25,2455.51,0,Ninguno
2,5.63,3.26,3.1,42.8,32.52,40.98,15.5,1.05,1455.08,0,Ninguno
4,8.14,1.09,3.77,26.88,34.11,23.15,18.12,1.69,3811.33,0,Ninguno
2,4.92,0.68,3.7,22.39,23.77,68.64,15.77,1.02,3563.1,0,Ninguno
1,7.23,3.05,1.15,39.84,17.63,278.63,5.54,1.03,2042.42,0,Ninguno
3,6.47,1.93,3.76,26.87,14.6,288.08,14.44,1.31,2820.15,0,Ninguno
1,6.4,0.59,1.16,22.41,12.96,198.99,24.5,1.51,2214.48,0,Ninguno
1,5.01,3.63,3.59,31.03,9.73,84.69,22.96,1.68,99.73,0,Ninguno
2,7.47,4.18,2.72,5.2,11.2,188.68,13.81,1.26,1804.1,0,Ninguno
1,5.85,2.01,3.7,44.14,13.24,168.15,38.83,1.47,1125.57,0,Ninguno
3,5.94,2.42,0.49,5.09,38.69,139.7,35.64,1.2,3947.29,0,Ninguno
4,5.12,4.14,3.62,11.24,20.96,275.19,8.41,1.64,3657.18,0,Ninguno
4,4.95,0.68,3.82,25.2,29.66,134.76,29.49,1.29,431.35,0,Ninguno
2,4.72,3.55,1.33,5.99,19.8,153.47,29.04,1.09,3010.82,0,Ninguno
2,8.44,2.53,0.47,23.15,39.06,256.27,12.17,1.15,2959.01,0,Ninguno
1,7.73,4.13,3.86,8.39,30.81,235.89,17.11,1.69,1469.54,0,Ninguno
1,4.58,4.16,0.19,44.7,37.01,190.06,38.19,1.54,1589.29,0,Ninguno
1,4.81,3.82,1.23,33.21,24.0,255.45,17.38,1.34,2283.48,0,Ninguno
2,4.66,3.87,3.43,28.41,33.47,34.72,17.82,1.27,1139.79,0,Ninguno
1,4.71,0.68,0.81,13.05,37.86,71.33,8.87,1.62,2311.61,0,Ninguno
1,4.71,2.64,1.51,28.72,38.69,54.04,37.53,1.33,1449.87,0,Ninguno
1,8.32,4.37,0.97,49.58,14.69,210.68,31.52,1.34,2674.95,0,Ninguno
1,5.5,0.59,1.87,48.18,17.23,244.57,18.56,1.02,2997.39,0,Ninguno
4,6.68,1.73,0.4,34.47,6.06,292.47,16.58,1.04,2577.34,0,Ninguno
1,7.5,4.43,2.64,34.49,5.3,261.83,38.79,1.6,1952.96,0,Ninguno
2,5.98,0.83,1.21,30.56,23.09,143.24,21.7,1.02,541.64,0,Ninguno
4,5.46,3.74,3.18,9.42,25.82,240.37,26.41,1.54,3733.14,0,Ninguno
2,8.28,2.2,2.07,49.82,14.5,47.73,13.02,1.44,1156.81,0,Ninguno
2,4.98,2.53,3.04,7.87,31.66,108.51,11.11,1.34,635.16,0,Ninguno
1,6.28,4.01,3.75,46.7,37.69,250.24,36.84,1.08,2712.8,0,Ninguno
2,7.0,1.23,1.38,45.36,13.77,36.44,36.12,1.26,1960.13,0,Ninguno
3,8.43,1.44,1.55,29.57,7.1,180.41,32.46,1.06,1164.07,0,Ninguno
2,5.75,2.47,2.56,9.9,14.31,99.24,36.89,1.5,2189.3,0,Ninguno
4,5.1,3.81,3.36,45.5,37.77,239.73,6.4,1.2,2576.6,0,Ninguno
3,5.29,1.27,1.55,10.85,33.59,62.96,20.43,1.56,2626.16,0,Ninguno
2,8.41,0.98,1.23,36.77,7.71,172.94,8.23,1.44,1035.17,0,Ninguno
4,4.73,4.84,3.08,8.84,14.78,136.03,20.21,1.39,1794.32,0,Ninguno
2,5.37,4.04,1.33,47.83,25.88,25.98,19.76,1.5,935.03,0,Ninguno
3,8.09,3.98,3.43,21.14,20.87,260.84,15.28,1.43,2661.05,0,Ninguno
1,6.95,4.18,1.26,31.07,30.36,44.0,25.04,1.18,1345.62,0,Ninguno
1,5.02,0.6,1.46,21.2,9.49,298.62,7.3,1.44,3778.16,0,Ninguno
1,6.35,0.76,1.24,21.57,17.17,78.29,13.03,1.03,839.54,0,Ninguno
1,4.92,3.13,2.65,22.12,25.75,111.31,9.6,1.46,206.55,0,Ninguno
4,7.59,0.65,0.72,11.32,12.77,201.04,37.47,1.59,2683.32,0,Ninguno
3,6.14,3.73,3.94,30.31,16.56,287.87,25.65,1.35,1710.45,0,Ninguno
3,4.76,3.85,2.85,11.83,36.77,154.2,16.98,1.44,2194.04,0,Ninguno
1,6.59,2.93,3.55,15.25,18.83,49.55,30.62,1.24,435.84,0,Ninguno
1,6.22,3.55,0.49,21.13,19.37,40.77,12.04,1.06,3063.77,0,Ninguno
1,6.85,0.76,3.95,13.6,28.46,55.69,31.03,1.05,631.42,0,Ninguno
2,4.7,0.7,1.16,34.18,33.71,262.47,11.56,1.46,1543.76,0,Ninguno
1,5.49,1.38,0.86,36.92,29.35,49.24,11.18,1.58,1116.99,0,Ninguno
4,5.91,4.99,0.28,34.26,20.95,52.61,12.95,1.57,2230.87,0,Ninguno
2,7.18,3.38,1.56,11.0,35.28,285.5,35.23,1.23,1556.16,0,Ninguno
3,7.27,1.08,3.98,41.39,10.21,196.38,34.66,1.25,113.83,0,Ninguno
3,7.75,0.98,1.48,13.8,32.84,118.51,39.63,1.32,3536.42,0,Ninguno
2,7.08,1.56,0.44,10.69,28.22,108.51,8.67,1.18,887.28,0,Ninguno
1,5.18,1.01,1.09,13.82,6.96,136.02,20.83,1.67,2812.94,0,Ninguno
3,8.09,4.36,2.64,44.47,16.46,286.64,20.2,1.53,773.67,0,Ninguno
3,5.01,3.1,3.56,7.57,8.96,147.36,17.32,1.65,2286.66,0,Ninguno
1,6.06,0.94,2.73,9.71,33.14,240.08,23.91,1.07,1949.22,0,Ninguno
4,8.16,4.19,2.36,10.69,28.93,239.9,8.9,1.62,2020.93,0,Ninguno
1,6.55,0.84,3.7,36.84,37.54,128.24,5.74,1.27,2675.62,0,Ninguno
2,8.37,3.56,2.24,28.35,16.43,167.59,16.21,1.25,3618.51,0,Ninguno
4,8.18,4.52,1.79,47.76,13.4,283.53,28.49,1.25,288.99,0,Ninguno
2,4.76,2.62,2.93,43.04,20.47,28.07,10.97,1.1,1894.85,0,Ninguno
2,8.14,1.27,0.45,29.57,23.13,119.59,8.73,1.55,776.97,0,Ninguno
2,5.93,2.47,0.84,7.96,25.77,199.93,16.33,1.4,3127.58,0,Ninguno
2,5.53,3.99,3.75,36.48,26.36,93.22,14.9,1.47,3569.42,0,Ninguno
1,6.33,3.89,3.89,23.42,23.33,232.45,17.22,1.23,3285.91,0,Ninguno
2,4.7,4.15,1.07,6.3,24.33,232.44,25.75,1.12,965.89,0,Ninguno
2,5.35,2.65,2.2,8.65,9.07,281.74,11.7,1.22,162.84,0,Ninguno
4,7.79,0.68,2.72,48.66,22.8,211.34,25.8,1.36,499.04,0,Ninguno
3,7.33,0.77,0.74,44.1,7.25,299.2,21.12,1.46,197.87,0,Ninguno
1,5.72,2.71,3.57,25.83,7.59,296.64,28.37,1.15,3559.33,0,Ninguno
4,5.87,2.44,3.86,6.23,22.81,41.32,5.38,1.03,2827.76,0,Ninguno
1,4.87,0.84,0.5,49.97,15.7,266.5,29.13,1.47,1105.87,0,Ninguno
4,8.29,0.95,1.15,18.47,18.27,245.44,28.85,1.63,2969.36,0,Ninguno
3,5.59,2.43,3.18,21.11,14.63,28.03,34.78,1.52,2880.95,0,Ninguno
1,8.19,3.35,0.95,27.6,32.9,173.63,33.93,1.36,540.97,0,Ninguno
3,8.35,0.81,3.08,29.18,29.04,161.98,17.69,1.55,1904.11,0,Ninguno
2,7.81,2.72,2.52,12.89,10.87,57.7,26.89,1.53,3563.17,0,Ninguno
4,4.74,4.13,2.49,14.01,35.01,110.62,8.8,1.57,253.64,0,Ninguno
4,4.59,4.93,0.33,32.4,18.6,52.51,26.22,1.34,413.17,0,Ninguno
1,8.23,1.75,0.43,16.86,34.66,27.78,6.45,1.41,2901.18,0,Ninguno
3,5.35,2.05,3.84,44.21,12.21,272.96,9.6,1.36,1794.93,0,Ninguno
1,8.35,1.12,3.99,48.23,9.66,259.55,32.05,1.0,2310.92,0,Ninguno
1,6.24,0.63,3.35,19.39,12.07,142.1,27.98,1.7,329.31,0,Ninguno
4,8.06,3.47,0.24,19.09,21.24,64.64,37.12,1.55,1044.92,0,Ninguno
2,4.98,1.73,1.81,10.59,31.89,58.3,14.22,1.47,2228.16,0,Ninguno
3,6.55,3.81,3.62,24.57,36.24,60.75,15.98,1.44,1389.47,0,Ninguno
1,6.51,4.67,2.33,42.06,38.32,240.86,6.19,1.0,1058.73,0,Ninguno
2,7.05,3.94,2.52,12.6,24.84,187.69,5.99,1.31,1073.2,0,Ninguno
3,8.28,3.45,0.72,29.09,29.91,253.78,31.39,1.63,143.89,0,Ninguno
4,8.28,2.59,3.25,22.9,28.15,68.67,38.74,1.19,3563.57,0,Ninguno
1,7.57,2.71,2.07,28.96,9.56,27.77,5.15,1.35,3869.24,0,Ninguno
2,5.15,1.01,0.41,20.27,37.04,89.03,10.23,1.54,358.54,0,Ninguno
3,6.44,3.73,2.48,30.01,35.58,40.94,14.64,1.49,3361.66,0,Ninguno
1,8.14,2.63,3.12,37.21,30.37,275.15,38.89,1.54,1834.96,0,Ninguno
3,7.03,1.98,3.5,47.91,30.82,167.85,20.09,1.68,3588.36,0,Ninguno
1,6.1,1.14,3.98,26.28,29.02,231.02,39.37,1.16,2572.73,0,Ninguno
3,7.38,1.15,3.99,42.56,19.28,251.75,26.42,1.66,3452.31,0,Ninguno
4,5.11,2.71,1.56,11.68,31.61,100.69,9.68,1.04,3543.36,0,Ninguno
2,8.48,2.37,3.04,15.89,34.6,199.63,32.86,1.06,1882.48,0,Ninguno
2,5.0,1.64,3.86,8.0,9.78,117.88,22.73,1.56,0.37,0,Ninguno
1,7.89,1.05,2.49,41.39,37.82,207.37,29.9,1.52,335.57,0,Ninguno
2,6.72,2.38,3.12,7.25,5.84,141.12,8.23,1.29,2510.78,0,Ninguno
2,7.59,4.26,1.37,32.47,32.9,37.27,18.51,1.27,737.42,0,Ninguno
4,4.67,2.64,1.21,44.56,19.28,91.5,22.54,1.52,1418.6,0,Ninguno
4,8.23,1.0,1.77,24.64,28.29,201.95,36.22,1.44,2526.07,0,Ninguno
4,5.85,0.68,2.79,14.0,23.39,192.96,10.07,1.2,1244.13,0,Ninguno
1,4.66,2.32,1.13,22.68,30.45,38.14,18.0,1.24,2152.95,0,Ninguno
1,8.24,1.46,2.94,37.8,15.33,155.21,30.74,1.33,2254.66,0,Ninguno
3,5.47,2.85,3.8,21.31,13.09,276.92,37.02,1.62,2255.14,0,Ninguno
4,7.62,1.7,0.43,9.94,27.68,282.37,28.59,1.42,1473.81,0,Ninguno
1,7.76,2.78,1.31,17.36,5.59,99.37,16.67,1.07,1572.38,0,Ninguno
4,7.96,4.07,3.63,48.63,31.82,22.15,39.1,1.21,2528.17,0,Ninguno
4,5.81,1.04,3.98,45.32,17.49,45.58,23.03,1.22,317.95,0,Ninguno
4,6.48,4.79,0.14,23.03,14.09,40.15,24.11,1.12,1502.16,0,Ninguno
4,4.66,1.88,2.25,36.91,31.7,68.51,16.8,1.33,320.25,0,Ninguno
4,4.68,3.61,1.66,24.32,11.67,115.59,29.6,1.63,1115.25,0,Ninguno
1,5.07,4.37,1.14,9.45,35.78,95.14,35.01,1.69,3417.92,0,Ninguno
1,4.98,1.12,3.88,27.43,23.6,298.44,32.74,1.41,1226.66,0,Ninguno
3,4.83,1.09,3.64,23.65,7.87,48.34,28.04,1.05,3208.39,0,Ninguno
1,4.58,2.81,3.02,7.04,6.68,158.82,13.21,1.07,974.24,0,Ninguno
1,8.29,3.56,3.18,18.09,29.46,247.29,25.52,1.6,2042.57,0,Ninguno
3,5.69,0.67,3.87,23.88,13.93,78.31,35.64,1.52,1598.41,0,Ninguno
3,6.24,1.07,2.41,20.21,18.55,113.14,13.57,1.58,623.79,0,Ninguno
2,4.97,2.82,0.8,43.27,22.22,44.19,27.86,1.56,656.91,0,Ninguno
4,4.87,1.66,1.22,45.14,24.17,54.34,20.02,1.67,754.24,0,Ninguno
3,5.53,3.28,3.96,46.62,36.22,173.3,8.41,1.05,2604.32,0,Ninguno
4,6.45,0.72,0.39,33.64,38.31,48.46,17.66,1.24,1039.48,0,Ninguno
3,7.01,2.41,3.79,47.92,8.38,59.7,35.97,1.58,451.64,0,Ninguno
3,5.73,3.24,2.5,14.85,6.37,221.41,17.55,1.67,2357.48,0,Ninguno
1,8.06,4.73,3.52,23.61,33.42,259.68,30.62,1.64,1911.91,0,Ninguno
1,6.34,4.32,3.86,39.32,19.66,246.84,39.73,1.68,2468.51,0,Ninguno
4,5.9,2.34,2.68,37.13,24.07,49.88,33.09,1.58,2364.92,0,Ninguno
4,7.35,3.5,2.9,25.51,17.47,167.58,5.78,1.11,1297.19,0,Ninguno
4,8.33,0.56,3.65,43.16,32.68,88.99,11.49,1.46,3778.28,0,Ninguno
3,7.79,2.11,2.0,10.67,15.51,199.15,24.81,1.6,2301.59,0,Ninguno
3,8.24,3.6,3.68,37.25,35.94,23.86,27.59,1.37,3813.28,0,Ninguno
4,7.47,1.71,1.82,12.34,37.44,43.19,20.19,1.54,2206.3,0,Ninguno
1,4.77,4.86,2.18,46.48,35.22,187.1,37.05,1.03,2924.52,0,Ninguno
4,7.41,2.31,0.49,10.62,32.54,171.51,29.45,1.19,1734.63,0,Ninguno
2,7.81,3.95,3.0,6.02,25.54,112.21,31.91,1.58,3769.59,0,Ninguno
2,7.21,3.63,3.58,34.87,5.13,184.22,13.66,1.45,862.44,0,Ninguno
1,8.47,0.5,2.66,36.95,6.64,182.94,21.66,1.4,833.79,0,Ninguno
3,6.62,1.77,2.55,5.91,5.24,121.0,39.27,1.68,2821.63,0,Ninguno
1,4.63,3.97,3.27,11.8,33.54,189.86,15.53,1.65,1702.33,0,Ninguno
4,8.4,4.26,1.55,22.13,34.79,221.27,6.24,1.33,1467.47,0,Ninguno
3,8.4,2.47,2.44,44.46,28.11,209.55,34.19,1.21,78.73,0,Ninguno
3,8.46,1.21,2.28,16.27,23.21,230.28,22.2,1.32,2950.17,0,Ninguno
1,8.23,1.66,0.17,24.71,7.48,177.09,15.2,1.22,882.7,0,Ninguno
4,6.33,4.65,2.38,23.3,6.17,104.03,32.57,1.2,2855.35,0,Ninguno
4,7.9,2.43,3.53,36.82,10.51,296.85,23.62,1.61,1176.43,0,Ninguno
4,5.95,4.99,3.12,18.55,22.45,200.87,5.99,1.55,529.36,0,Ninguno
2,5.22,4.87,3.59,46.77,20.38,278.82,36.05,1.61,1439.6,0,Ninguno
1,7.79,3.55,2.17,27.18,7.33,273.04,19.64,1.36,2194.99,0,Ninguno
1,5.94,2.53,0.65,49.27,36.9,214.14,6.73,1.46,3173.55,0,Ninguno
4,6.39,2.0,3.01,13.3,7.13,148.6,6.36,1.07,3266.95,0,Ninguno
4,4.51,0.83,0.58,18.01,6.92,184.05,24.98,1.48,1116.84,0,Ninguno
4,4.7,2.89,2.09,7.84,5.8,227.92,17.4,1.18,3717.98,0,Ninguno
3,5.58,3.06,3.32,5.29,7.61,42.36,7.47,1.23,1080.28,0,Ninguno
