tipo_suelo,pH,materia_organica,conductividad,nitrogeno,fosforo,potasio,humedad,densidad,altitud,fertilidad,cultivo
1,6.17,3.75,1.98,45.14,11.97,300.26,15.49,1.29,1203.19,1,Cafe
3,8.4,4.15,1.0,16.25,33.35,216.75,13.58,1.22,1772.45,1,Cafe
3,8.17,4.36,1.62,20.55,38.66,253.01,30.25,1.64,2249.23,1,Cebolla
4,7.05,2.91,1.86,23.6,30.49,78.14,9.82,1.59,379.86,1,Maiz
3,8.69,4.96,2.42,23.65,29.88,261.82,15.72,1.07,1024.9,1,Cafe
1,7.08,3.1,0.59,20.85,32.49,124.23,43.66,1.72,4048.64,1,Cebada
3,6.51,2.59,2.08,36.32,19.4,131.82,40.03,1.55,935.87,1,Cafe
4,8.04,4.96,1.19,38.03,9.93,291.74,40.34,1.42,432.64,1,Maiz
1,8.81,2.61,1.0,19.21,18.27,255.31,14.95,1.36,1541.17,1,Cafe
4,7.69,3.1,1.64,24.25,23.55,305.51,41.34,1.55,3545.17,1,Remolacha
2,6.31,3.73,2.56,21.2,21.96,205.2,25.2,1.55,1155.59,1,Cafe
3,7.85,3.65,1.43,45.99,12.83,232.44,21.81,1.25,796.52,1,Cebolla
4,8.04,2.01,0.27,43.17,30.18,161.14,16.64,1.24,901.1,1,Cafe
3,7.3,1.76,1.47,21.36,33.88,318.75,14.46,1.82,3240.05,1,Papa
3,6.88,4.71,0.48,16.91,23.95,275.45,44.7,1.6,2319.71,1,Cebolla
3,7.56,3.16,1.87,31.84,30.95,216.45,28.13,1.39,4068.02,1,Cebada
1,8.18,3.81,0.44,15.94,14.06,279.68,24.45,1.56,318.39,1,Maiz
3,6.49,1.99,2.48,18.61,29.98,245.5,17.08,1.09,220.41,1,Maiz
3,6.96,5.1,0.61,22.69,31.61,236.59,45.69,1.44,2338.49,1,Cebolla
4,7.29,4.96,2.48,37.52,29.12,96.33,20.14,1.53,3269.03,1,Papa
4,8.17,2.79,0.34,31.31,23.92,222.17,36.89,1.34,701.53,1,Cebolla
1,6.91,2.35,2.14,39.24,33.29,294.07,27.79,1.16,1720.62,1,Cafe
1,6.65,2.98,1.1,37.71,36.46,250.69,43.77,1.5,2598.41,1,Cebolla
3,6.75,3.41,2.33,52.85,24.57,199.07,13.21,1.63,769.1,1,Cebolla
1,6.6,3.05,1.9,46.87,40.35,225.03,12.52,1.54,4212.32,1,Papa
2,8.23,2.62,2.15,54.64,25.66,320.12,38.45,1.35,3538.43,1,Lechuga
4,6.31,4.94,1.53,44.77,31.93,222.73,32.8,1.29,4264.64,1,Cebada
3,6.38,3.11,2.41,47.07,39.26,209.92,15.14,1.61,3480.24,1,Papa
4,6.78,5.37,1.48,14.28,45.1,156.16,27.61,1.15,85.77,1,Maiz
1,6.95,3.59,1.97,31.23,21.21,214.17,14.91,1.8,1702.52,1,Cafe
2,8.1,5.56,0.14,14.0,33.18,249.06,10.19,1.53,2683.27,1,Cebolla
1,6.23,3.9,0.67,42.05,35.6,144.38,12.07,1.62,4304.84,1,Cebada
4,8.26,3.83,2.6,16.69,14.98,92.19,35.23,1.33,4097.1,1,Cebada
2,6.59,2.8,0.7,45.46,15.59,100.42,15.55,1.79,89.56,1,Maiz
4,7.46,4.91,2.12,35.87,38.86,114.67,32.48,1.79,3458.11,1,Papa
3,6.46,5.09,2.24,35.75,33.75,173.22,9.29,1.68,74.4,1,Maiz
4,8.12,5.12,1.32,21.35,13.72,170.36,19.43,1.61,3087.08,1,Papa
2,7.77,5.57,0.75,37.04,42.01,273.19,15.26,1.15,3299.52,1,Papa
4,8.37,2.76,2.34,23.59,13.42,301.6,32.46,1.59,1707.5,1,Cafe
3,6.87,4.35,2.35,37.89,40.92,326.89,19.17,1.61,1991.17,1,Cafe
3,6.94,4.71,2.64,39.41,30.13,259.2,25.23,1.25,451.26,1,Maiz
1,7.22,4.29,0.7,40.85,35.22,239.56,18.41,1.31,3369.32,1,Papa
1,7.61,3.17,1.4,24.55,39.8,187.91,29.37,1.24,3699.17,1,Papa
3,6.83,4.17,1.19,17.4,17.1,130.65,9.54,1.5,907.38,1,Cafe
1,8.46,1.75,1.86,46.96,15.82,120.06,34.51,1.21,1669.8,1,Cafe
4,7.77,2.32,2.26,22.27,11.22,251.7,33.51,1.24,173.67,1,Maiz
1,7.83,3.88,2.1,33.87,28.56,196.28,39.42,1.13,2660.14,1,Cebolla
2,6.63,1.76,2.39,47.14,12.3,310.53,34.27,1.78,248.2,1,Maiz
1,7.47,4.39,1.48,19.1,13.85,109.21,11.43,1.19,1635.06,1,Cafe
2,6.85,4.1,2.76,36.56,33.46,231.43,19.29,1.32,2798.57,1,Cebolla
4,8.42,2.33,1.05,39.38,9.85,298.67,31.82,1.74,2647.94,1,Cebolla
4,7.03,3.38,1.7,49.04,23.49,97.26,18.08,1.12,3424.11,1,Papa
4,7.56,3.15,2.16,31.69,19.36,254.38,24.8,1.38,3710.01,1,Remolacha
4,7.25,5.23,0.56,43.12,29.33,127.93,34.53,1.22,1837.7,1,Cafe
1,7.7,2.87,2.58,19.39,28.01,211.71,25.35,1.55,656.47,1,Cebolla
4,7.84,1.87,1.06,30.56,13.75,280.81,23.32,1.27,3798.05,1,Trigo
3,6.33,3.64,2.41,39.92,20.85,125.27,33.59,1.41,465.58,1,Maiz
2,8.31,1.77,2.34,16.57,41.76,216.84,15.02,1.19,725.53,1,Cebolla
4,6.87,4.5,1.36,47.36,31.55,211.29,27.2,1.31,1753.45,1,Cafe
3,7.49,2.59,0.99,47.72,23.52,326.79,8.74,1.07,4002.04,1,Cebada
3,7.7,5.28,0.78,31.7,31.4,220.43,20.75,1.26,29.24,1,Maiz
4,8.39,3.65,1.85,38.72,12.3,295.54,33.89,1.03,4104.38,1,Cebada
3,6.71,3.62,0.16,23.15,30.87,212.03,27.32,1.87,3291.82,1,Papa
3,6.01,3.56,1.73,25.13,18.08,70.35,15.95,1.19,2523.55,1,Cebolla
2,7.57,3.01,0.72,47.37,35.02,149.7,30.11,1.41,885.89,1,Cafe
1,7.34,2.93,1.95,40.33,15.09,96.53,29.69,1.59,4375.3,1,Cebada
4,7.88,2.28,0.5,31.37,25.46,295.95,35.24,1.77,3926.33,1,Cebada
2,7.47,4.37,2.44,29.61,10.32,188.42,24.06,1.35,3886.53,1,Cebolla
1,6.87,3.54,1.57,48.71,23.38,100.64,17.63,1.08,3492.03,1,Papa
1,7.79,3.86,1.07,15.03,32.45,121.76,11.32,1.8,2105.6,1,Cebolla
2,8.23,5.16,2.74,13.78,30.15,292.51,31.44,1.49,1664.02,1,Cafe
2,5.89,4.28,0.16,31.82,16.24,242.25,15.37,1.44,1284.66,1,Cafe
2,7.63,1.87,0.69,19.75,19.76,262.45,18.23,1.65,3679.52,1,Remolacha
1,6.68,3.98,2.28,33.87,9.1,227.77,35.58,1.41,1233.44,1,Cafe
2,7.16,2.22,1.9,28.76,30.42,183.83,20.48,1.21,171.93,1,Maiz
3,7.59,2.06,2.8,30.25,37.71,268.13,19.6,1.25,788.49,1,Cebolla
1,7.36,5.49,1.59,47.79,41.96,266.2,43.41,1.22,927.5,1,Cafe
3,6.37,4.94,0.47,16.46,22.84,244.18,41.58,1.6,2183.64,1,Cebolla
1,6.75,2.39,0.55,16.76,31.97,165.93,26.38,1.49,3431.72,1,Papa
4,5.9,3.44,0.32,23.68,37.84,248.21,40.56,1.56,2631.16,1,Cebolla
3,7.91,3.53,0.81,14.36,35.03,196.61,25.96,1.15,1421.63,1,Cafe
3,6.36,4.78,0.13,18.93,29.54,184.46,33.82,1.58,3897.96,1,Papa
4,7.32,4.29,0.67,32.43,44.83,115.15,42.68,1.18,3065.61,1,Papa
1,6.75,4.45,0.57,34.17,13.54,168.62,39.81,1.46,581.8,1,Cebolla
2,8.24,4.22,0.26,21.49,36.23,215.75,32.92,1.55,1016.27,1,Cafe
4,8.11,3.59,2.7,51.52,31.99,81.83,17.75,1.52,1350.43,1,Cafe
2,6.27,3.34,1.5,20.3,30.09,220.19,12.08,1.63,1842.05,1,Cafe
3,6.92,2.22,0.41,30.85,26.43,124.39,20.6,1.47,351.78,1,Maiz
2,5.89,4.67,2.03,53.33,23.88,303.45,17.98,1.37,2022.88,1,Cebolla
2,7.06,3.93,1.35,33.69,39.01,152.43,22.5,1.36,1787.07,1,Cafe
3,7.11,3.51,2.2,37.42,9.51,197.51,18.47,1.75,253.23,1,Maiz
4,7.15,5.45,1.09,37.93,21.93,300.14,15.22,1.26,734.86,1,Cebolla
3,7.71,3.69,1.54,46.84,21.01,66.99,8.1,1.34,3769.77,1,Cebolla
1,7.57,2.98,2.07,13.99,20.16,67.95,15.06,1.24,3186.3,1,Papa
4,5.76,4.57,1.82,37.17,23.85,204.34,26.22,1.68,1963.88,1,Cafe
1,7.79,3.52,2.03,27.63,37.13,83.02,18.74,1.23,2316.82,1,Cebolla
1,8.31,5.41,1.68,16.82,39.11,139.36,18.34,1.48,1500.74,1,Cafe
4,7.43,5.1,1.43,22.4,16.22,341.2,25.77,1.28,1131.51,1,Cafe
4,6.84,4.32,1.0,24.51,15.15,305.13,28.97,1.7,283.71,1,Maiz
2,6.53,4.59,1.99,40.77,38.05,247.33,8.25,1.36,3037.26,1,Papa
1,8.08,4.2,2.95,47.34,23.6,272.52,41.13,1.05,3451.25,1,Papa
2,8.2,2.14,1.39,36.18,29.7,211.61,38.45,1.12,425.74,1,Maiz
1,8.62,3.08,2.66,19.6,18.43,182.51,40.86,1.13,1521.98,1,Cafe
4,7.04,3.37,0.3,28.39,32.75,209.38,38.67,1.63,3352.46,1,Papa
4,6.28,5.1,0.41,40.32,41.46,241.29,10.67,1.74,150.06,1,Maiz
4,7.34,4.75,1.01,23.91,15.72,294.88,27.65,1.57,306.86,1,Maiz
2,7.44,3.41,1.81,35.79,12.7,226.54,25.52,1.44,1436.94,1,Cafe
1,6.66,3.22,1.69,54.7,33.56,117.73,16.57,1.65,976.29,1,Cafe
3,6.8,3.1,2.15,17.83,27.19,149.11,14.81,1.43,902.18,1,Cafe
3,7.48,3.49,0.79,23.82,18.59,79.24,7.58,1.63,4391.91,1,Cebada
2,6.97,2.85,2.73,31.23,12.89,105.46,35.49,1.72,3971.29,1,Cebada
4,7.93,1.9,1.64,48.3,13.32,148.53,11.11,1.9,1968.04,1,Cafe
4,8.75,4.74,2.32,24.83,28.89,130.09,25.63,1.66,932.16,1,Cafe
1,6.82,1.87,0.18,19.14,38.11,237.0,19.99,1.14,2686.18,1,Cebolla
3,8.09,2.31,1.15,14.35,30.01,303.05,42.12,1.26,2423.23,1,Cebolla
3,7.43,3.42,0.36,52.52,12.0,202.53,39.93,1.72,2607.08,1,Cebolla
2,8.32,5.36,1.52,24.63,12.82,325.35,10.25,1.16,2224.91,1,Cebolla
1,7.79,1.81,0.39,22.51,37.61,345.31,35.54,1.83,3163.61,1,Papa
3,6.86,4.0,2.53,39.39,32.69,269.42,19.18,1.36,2956.83,1,Cebolla
2,7.87,5.17,2.27,21.92,14.46,145.86,20.24,1.54,1009.76,1,Cafe
4,6.67,2.52,0.59,15.84,34.49,172.69,25.47,1.4,3643.91,1,Cebolla
2,8.21,2.9,1.6,30.8,23.74,149.89,22.87,1.3,3951.47,1,Cebada
1,8.23,2.59,2.27,25.09,28.11,288.78,41.37,1.26,2798.09,1,Cebolla
4,8.14,2.55,1.54,53.6,44.14,189.75,37.58,1.61,3624.36,1,Cebada
3,6.89,3.93,0.73,18.69,31.28,131.42,41.42,1.56,4381.09,1,Cebada
2,8.26,3.58,0.12,16.44,33.66,187.93,38.24,1.3,1556.45,1,Cafe
2,8.17,3.52,1.43,42.4,10.41,105.56,37.01,1.76,2293.69,1,Cebolla
4,7.63,2.39,2.07,46.03,26.59,262.04,26.86,1.58,2780.66,1,Cebolla
1,8.06,4.04,0.71,28.15,31.82,148.03,10.88,1.48,16.7,1,Maiz
4,8.26,4.86,0.2,54.03,9.84,168.88,13.13,1.62,3441.26,1,Papa
1,6.26,4.16,0.71,38.3,36.32,332.17,22.03,1.47,2059.31,1,Cebolla
4,7.63,4.03,1.21,52.11,16.76,232.37,33.28,1.79,3022.91,1,Papa
3,6.86,2.6,1.56,32.04,14.59,321.72,9.73,1.53,263.29,1,Maiz
4,6.26,2.48,2.22,26.64,36.09,71.77,18.19,1.65,2473.24,1,Cebolla
1,6.89,2.5,2.35,22.91,13.06,295.14,33.1,1.32,8.95,1,Maiz
2,6.31,4.66,0.21,33.46,22.76,282.09,11.0,1.19,4435.7,1,Cebada
4,7.34,5.11,2.44,21.41,15.86,324.9,22.55,1.34,3818.16,1,Trigo
1,8.18,4.94,1.59,40.55,41.61,206.46,39.33,1.34,17.26,1,Maiz
4,6.86,4.27,2.29,18.38,34.75,86.41,14.37,1.67,3913.54,1,Papa
4,6.85,5.31,2.55,26.29,18.45,285.96,10.18,1.17,349.06,1,Maiz
4,7.33,4.09,1.92,42.27,19.59,340.52,24.61,1.43,2875.51,1,Cebolla
2,6.87,2.0,0.92,56.46,27.76,264.75,41.86,1.56,1750.76,1,Cafe
2,7.79,2.07,2.03,36.41,27.34,160.88,28.79,1.18,1236.53,1,Cafe
4,6.32,4.59,1.38,32.48,19.86,229.67,29.67,1.41,580.75,1,Cebolla
4,6.11,2.79,2.05,26.64,13.18,310.17,34.01,1.26,3382.3,1,Papa
2,7.17,3.56,1.12,19.63,23.84,307.69,29.48,1.52,4156.88,1,Papa
2,6.03,3.34,0.43,51.34,39.26,306.28,29.48,1.37,1942.8,1,Cafe
3,7.23,3.76,0.23,34.04,34.4,132.1,36.18,1.49,3711.48,1,Cebada
4,7.76,2.62,1.71,25.89,31.85,194.82,45.25,1.59,2357.66,1,Cebolla
2,7.15,4.61,0.36,30.54,31.35,296.52,17.94,1.56,4267.11,1,Cebada
3,7.38,4.46,1.95,14.31,31.9,262.23,35.66,1.4,472.79,1,Maiz
1,7.03,3.58,1.77,44.9,20.65,133.5,38.31,1.51,244.65,1,Maiz
1,6.76,5.11,1.36,29.41,43.55,324.1,40.27,1.67,1692.42,1,Cafe
4,7.28,1.84,1.53,50.7,30.57,78.45,40.14,1.64,4307.05,1,Cebada
2,8.46,2.13,0.77,24.98,10.27,174.03,27.26,1.52,1099.05,1,Cafe
4,7.02,4.12,1.26,48.41,28.76,69.25,23.18,1.41,182.05,1,Maiz
2,6.98,3.68,2.05,29.32,43.55,145.63,36.41,1.66,2401.47,1,Cebolla
3,6.69,3.88,0.6,12.93,29.32,321.66,31.82,1.04,2531.3,1,Cebolla
3,8.09,5.39,2.58,33.35,42.26,78.89,14.86,1.84,4362.17,1,Cebada
4,7.2,3.73,2.36,25.54,37.56,329.24,16.41,1.64,2196.99,1,Cebolla
2,8.28,3.65,2.09,54.29,28.85,121.92,44.65,1.52,217.64,1,Maiz
3,7.81,4.12,0.92,48.33,23.99,153.5,25.39,1.86,59.28,1,Maiz
4,7.25,2.44,2.21,24.16,13.34,284.96,32.27,1.27,8.94,1,Maiz
2,8.51,2.24,0.89,29.35,13.75,100.05,44.85,1.61,1573.17,1,Cafe
1,7.17,4.95,0.19,18.26,29.57,304.26,13.04,1.6,125.51,1,Maiz
2,6.02,2.61,1.64,27.44,24.7,327.45,34.81,1.56,16.45,1,Maiz
4,8.28,3.48,1.88,51.88,39.21,72.59,19.4,1.35,1005.86,1,Cafe
2,8.08,5.02,2.65,23.03,21.38,174.38,12.47,1.33,4111.35,1,Cebada
3,6.54,3.94,0.35,29.37,15.26,176.14,23.35,1.81,977.58,1,Cafe
4,6.87,2.03,0.77,45.44,43.39,189.37,15.93,1.05,1423.15,1,Cafe
3,7.34,3.66,2.2,50.25,27.73,229.54,35.19,1.24,3480.81,1,Papa
1,6.58,4.83,2.65,21.31,30.87,108.11,27.6,1.32,1432.86,1,Cafe
4,6.35,3.5,1.4,48.0,32.6,333.11,16.71,1.3,3563.91,1,Cebolla
3,8.35,4.72,1.4,15.08,12.42,313.49,19.95,1.08,206.99,1,Maiz
2,6.56,2.2,0.39,52.8,33.85,313.84,13.86,1.57,1151.88,1,Cafe
2,6.81,4.99,1.68,39.92,38.33,108.72,21.89,1.66,2037.12,1,Cebolla
1,7.37,3.29,1.59,25.4,28.92,62.67,36.1,1.49,667.42,1,Cebolla
3,7.29,3.62,1.08,13.82,31.02,127.63,10.14,1.74,2056.61,1,Cebolla
3,8.72,2.88,1.01,51.15,34.69,195.23,38.6,1.78,106.73,1,Maiz
2,7.65,4.67,1.82,57.52,43.08,264.21,21.58,1.73,2233.23,1,Cebolla
1,7.8,2.78,2.08,14.9,20.06,67.86,15.43,1.34,3308.2,1,Papa
3,5.85,2.55,0.79,45.56,33.97,147.57,41.27,1.3,568.72,1,Cebolla
2,7.05,4.85,0.23,34.25,19.66,162.03,22.67,1.69,1096.42,1,Cafe
3,8.4,4.87,2.34,28.7,9.5,111.75,24.25,1.34,2007.47,1,Cebolla
2,7.3,4.03,2.27,28.31,27.77,191.7,19.34,1.66,105.48,1,Maiz
3,6.15,2.04,1.16,40.24,29.62,210.11,12.81,1.54,3248.36,1,Papa
3,8.91,2.25,1.03,15.1,33.83,266.0,45.38,1.33,2418.87,1,Cebolla
3,6.17,2.46,0.54,16.57,38.11,245.32,8.65,1.85,591.78,1,Cebolla
2,6.3,2.6,2.11,41.01,40.33,67.35,43.08,1.58,4240.87,1,Cebada
4,8.33,2.92,0.49,41.85,42.64,232.0,40.52,1.32,4169.11,1,Papa
1,5.92,3.01,1.2,26.88,17.96,334.17,31.55,1.79,3316.36,1,Papa
2,8.42,3.61,1.69,52.57,37.83,183.68,12.77,1.25,1914.54,1,Cafe
3,7.08,3.19,1.06,18.39,24.88,90.69,17.2,1.16,2540.34,1,Cebolla
2,6.57,3.64,1.72,41.18,10.26,111.99,37.01,1.25,371.69,1,Maiz
2,6.49,3.43,2.3,43.62,25.86,256.43,36.51,1.64,1335.48,1,Cafe
3,8.18,4.98,1.5,29.58,34.79,109.27,40.76,1.76,2944.13,1,Cebolla
2,5.95,2.85,0.13,13.68,31.26,74.98,28.44,1.75,903.58,1,Cafe
2,7.42,2.06,1.24,50.52,13.38,142.31,24.26,1.43,3876.33,1,Cebolla
3,6.94,4.0,1.68,42.03,37.4,241.45,12.24,1.34,3472.45,1,Papa
1,6.9,5.37,2.15,40.93,42.84,142.27,12.53,1.77,2919.34,1,Cebolla
2,7.62,3.45,1.92,32.75,39.57,284.61,41.35,1.7,3805.05,1,Cebolla
3,7.66,3.04,0.44,24.58,8.7,328.35,20.17,1.73,3616.82,1,Trigo
3,7.85,1.64,0.37,27.63,9.9,250.92,36.96,1.62,2531.49,1,Cebolla
4,7.86,2.8,1.26,20.54,30.43,160.82,22.86,1.53,3532.1,1,Zanahoria
1,7.38,2.65,1.36,47.13,28.27,118.3,27.04,1.27,594.46,1,Cebolla
1,6.4,2.69,0.57,53.01,41.94,319.13,10.78,1.42,1219.64,1,Cafe
4,7.97,4.26,0.89,44.48,10.41,187.04,25.36,1.67,4327.88,1,Cebada
2,6.45,2.37,1.68,47.91,27.62,143.68,11.03,1.55,3531.37,1,Cebolla
2,7.76,1.8,1.01,29.82,28.5,153.3,34.02,1.54,1335.11,1,Cafe
3,6.93,4.02,1.8,23.22,41.96,243.51,22.78,1.46,2891.3,1,Cebolla
4,6.79,2.09,0.69,17.5,32.98,69.67,26.81,1.84,4025.67,1,Papa
3,7.04,2.4,2.01,29.09,13.24,243.15,31.36,1.61,3607.64,1,Papa
1,8.19,3.65,2.75,24.46,24.58,183.98,14.89,1.61,1008.26,1,Cafe
4,8.06,3.41,1.89,22.33,21.14,105.39,14.48,1.45,2181.58,1,Cebolla
3,6.62,4.61,0.86,25.86,20.96,315.82,8.48,1.83,2136.05,1,Cebolla
1,7.55,1.96,2.65,21.73,8.89,152.1,25.56,1.78,1032.04,1,Cafe
4,7.6,4.71,1.34,36.82,12.56,242.89,24.89,1.31,3226.07,1,Papa
4,7.85,5.33,1.19,22.96,38.68,116.33,26.97,1.38,342.51,1,Maiz
3,7.89,2.72,2.79,52.0,27.07,179.35,29.22,1.69,1425.3,1,Cafe
1,7.06,4.44,0.72,36.18,13.15,76.92,26.74,1.38,1182.62,1,Cafe
3,8.55,5.61,1.89,39.64,45.8,188.48,13.21,1.26,440.61,1,Maiz
1,8.1,3.2,1.01,32.21,41.73,250.11,30.51,1.43,2121.45,1,Cebolla
4,7.31,3.44,0.63,55.74,34.75,127.32,27.6,1.49,1035.42,1,Cafe
4,8.18,2.79,1.07,27.99,21.85,161.43,31.28,1.75,2574.94,1,Cebolla
2,6.52,5.89,2.08,53.84,11.91,223.73,37.25,1.59,1144.85,1,Cafe
2,8.47,3.74,1.77,43.59,20.42,195.39,38.93,1.16,3766.15,1,Papa
2,7.97,2.72,0.53,21.76,16.51,245.67,16.55,1.1,4261.34,1,Cebada
1,7.23,3.57,1.33,30.54,38.86,145.13,20.78,1.34,1854.0,1,Cafe
4,6.77,3.92,1.31,40.85,22.91,290.36,25.71,1.41,546.64,1,Cebolla
4,8.16,3.77,1.65,39.88,13.45,220.76,18.82,1.12,886.57,1,Cafe
4,6.73,3.56,0.42,54.76,39.15,289.61,26.05,1.45,1963.37,1,Cafe
2,7.31,3.07,1.01,27.75,23.67,137.32,7.64,1.19,1994.96,1,Cafe
1,8.04,3.29,1.56,24.49,28.56,68.03,35.55,1.47,652.08,1,Cebolla
1,7.77,2.65,1.99,30.63,24.91,114.88,25.35,1.65,2862.58,1,Cebolla
4,7.08,2.85,0.4,21.63,30.45,82.15,35.62,1.11,4143.71,1,Cebada
2,6.86,4.63,1.3,21.4,34.38,313.14,15.03,1.47,770.01,1,Cebolla
4,7.48,2.18,2.29,20.84,37.04,127.59,22.03,1.32,1512.63,1,Cafe
2,8.15,4.68,0.77,52.23,35.6,78.9,23.9,1.27,2801.61,1,Cebolla
1,6.83,3.88,1.43,35.06,25.3,153.28,19.98,1.37,1096.48,1,Cafe
3,8.45,2.3,1.89,53.33,13.06,170.12,44.12,1.78,1908.19,1,Cafe
2,6.45,2.58,1.53,30.99,15.18,313.76,10.73,1.56,269.24,1,Maiz
1,8.63,3.97,2.09,30.95,26.97,319.84,12.47,1.42,63.78,1,Maiz
1,7.63,4.41,1.06,42.91,11.82,239.85,37.41,1.35,1676.1,1,Cafe
1,8.38,2.42,1.22,46.77,40.91,314.61,38.24,1.38,2624.05,1,Cebolla
4,6.63,3.1,1.23,51.2,26.13,138.03,33.74,1.21,429.57,1,Maiz
4,8.39,4.53,1.57,17.39,39.05,160.02,40.61,1.57,1176.1,1,Cafe
2,8.49,3.08,2.71,32.95,35.87,161.28,20.6,1.55,165.41,1,Maiz
3,8.13,5.34,0.75,19.24,15.12,134.2,22.17,1.76,2777.61,1,Cebolla
2,8.24,3.63,0.76,34.21,15.54,69.54,17.54,1.36,3425.91,1,Papa
1,7.7,3.74,1.57,40.1,13.86,217.45,17.82,1.17,879.91,1,Cafe
3,8.03,3.35,1.62,21.87,28.22,103.25,16.56,1.61,314.87,1,Maiz
1,8.22,2.84,0.16,27.8,15.37,164.19,13.34,1.49,3760.83,1,Papa
1,7.9,4.87,1.03,50.87,43.82,249.44,15.95,1.37,3938.31,1,Cebada
2,7.91,4.53,0.76,23.67,14.37,107.64,11.89,1.24,1929.78,1,Cafe
1,5.89,2.58,2.18,35.03,23.23,78.94,38.89,1.42,820.8,1,Cafe
2,7.54,2.2,2.48,36.0,36.94,274.53,19.84,1.7,978.18,1,Cafe
2,7.26,4.19,0.55,39.21,26.98,264.1,37.97,1.75,3008.71,1,Papa
1,8.56,3.38,1.33,20.6,34.35,257.24,24.03,1.35,2545.06,1,Cebolla
1,8.74,3.05,2.5,54.36,20.33,176.58,14.26,1.16,2036.73,1,Cebolla
1,8.09,2.32,2.29,42.28,37.35,122.39,15.89,1.32,1014.56,1,Cafe
1,7.7,2.0,0.76,14.54,33.99,201.98,37.71,1.36,4083.62,1,Cebada
4,8.08,4.7,1.86,21.95,15.68,253.39,8.74,1.5,597.06,1,Cebolla
2,7.1,3.22,1.29,15.39,35.16,316.73,10.24,1.55,2998.73,1,Cebolla
2,6.52,3.92,1.22,18.15,40.53,147.83,17.12,1.65,2540.8,1,Cebolla
2,8.13,2.97,1.0,54.5,35.04,195.0,34.2,1.84,102.76,1,Maiz
2,7.4,2.08,0.7,26.85,16.38,92.05,29.69,1.61,962.2,1,Cafe
3,6.93,4.22,2.35,53.41,15.98,203.81,9.68,1.56,1599.07,1,Cafe
2,6.2,4.67,0.65,19.6,9.79,247.32,43.5,1.1,3496.39,1,Papa
4,8.28,5.49,1.71,43.65,31.53,213.26,31.44,1.39,1680.81,1,Cafe
2,6.68,2.24,2.03,27.88,12.4,227.13,32.29,1.59,3715.7,1,Papa
2,9.13,4.4,0.41,51.43,11.94,131.94,38.89,1.53,3208.97,1,Papa
4,8.33,4.61,0.32,40.54,35.84,145.01,11.23,1.72,2166.55,1,Cebolla
2,6.34,2.73,0.64,13.43,40.92,173.72,15.35,1.55,2714.22,1,Cebolla
4,7.72,2.51,1.42,32.33,23.86,261.77,30.98,1.7,2024.89,1,Cebolla
1,6.18,3.41,1.78,40.67,35.38,286.17,37.53,1.38,1678.93,1,Cafe
4,7.23,4.07,0.97,42.23,20.28,218.72,13.15,1.39,4506.74,1,Cebada
1,7.95,3.96,1.43,42.87,22.8,169.4,19.61,1.11,3064.18,1,Papa
3,5.87,2.67,2.14,37.19,23.82,86.0,39.62,1.51,851.03,1,Cafe
2,7.29,2.71,0.57,52.73,39.26,304.32,10.6,1.39,1269.87,1,Cafe
3,6.44,2.23,0.43,40.32,15.56,89.73,22.16,1.72,3859.81,1,Papa
2,7.91,4.05,0.77,16.82,19.05,129.81,14.66,1.38,88.23,1,Maiz
3,6.09,3.44,1.1,38.84,39.16,170.06,14.74,1.87,63.43,1,Maiz
2,6.55,3.08,1.46,27.82,27.97,180.25,17.61,1.7,1663.12,1,Cafe
4,5.9,5.97,1.09,28.36,24.12,114.9,27.2,1.47,1323.5,1,Cafe
4,6.43,3.54,0.28,46.53,40.24,143.4,35.14,1.15,1325.59,1,Cafe
3,7.92,3.43,1.62,36.77,29.6,319.39,36.27,1.63,2990.89,1,Cebolla
4,7.23,1.88,1.95,42.52,14.65,124.33,32.8,1.2,3432.01,1,Papa
3,8.07,2.14,2.51,36.23,36.21,285.75,28.38,1.48,3201.43,1,Papa
3,6.2,4.63,0.18,48.83,39.31,99.63,38.12,1.83,4280.32,1,Cebada
1,7.03,2.06,1.63,13.24,9.74,231.39,32.12,1.2,1914.58,1,Cafe
4,6.86,1.71,0.18,35.11,25.14,69.21,18.14,1.4,876.31,1,Cafe
4,8.87,4.93,2.12,24.44,40.53,292.29,16.12,1.48,1426.08,1,Cafe
1,6.44,5.53,1.69,14.79,36.82,252.09,28.89,1.45,3290.11,1,Papa
4,6.3,4.16,0.12,44.32,23.31,256.6,34.76,1.22,3819.86,1,Cebolla
3,7.53,2.27,1.11,39.35,28.36,213.32,11.54,1.2,401.96,1,Maiz
2,6.93,5.21,1.29,22.19,16.76,298.75,21.17,1.24,380.15,1,Maiz
2,6.74,3.92,2.28,39.0,23.46,119.05,20.78,1.29,535.14,1,Cebolla
4,6.66,2.94,2.28,34.16,20.04,172.43,22.38,1.77,1182.17,1,Cafe
2,7.58,2.73,0.36,23.99,13.57,204.4,20.12,1.43,941.31,1,Cafe
4,7.55,2.53,1.7,51.88,18.72,261.07,10.07,1.35,201.99,1,Maiz
4,6.09,2.4,1.45,37.16,11.73,169.19,17.03,1.15,1867.34,1,Cafe
4,6.38,5.29,1.02,54.15,34.58,289.04,10.6,1.31,1427.39,1,Cafe
4,6.9,3.53,1.31,44.75,14.86,221.81,27.67,1.78,2506.57,1,Cebolla
